Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR 1,coordinate location,lugar1_code,LUGAR 2,lugar2_code,Nº,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2018-8509,05/08/2018,12:00-12:59,DOMINGO,Retiro,https://www.wikidata.org/wiki/Q2002296,calle del Alcalde Sáinz de Baranda,"40.416758333333,-3.6736027777778",https://www.wikidata.org/wiki/Q28070977,rue Doctor Esquerdo,https://www.wikidata.org/wiki/Q5741005,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-8622,06/08/2018,18:00-18:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657,,,117,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,40-44
2018-8589,08/08/2018,00:00-00:59,MIERCOLES,San Blas,https://www.wikidata.org/wiki/Q2001937,Strato Svedio,"40.426472222222,-3.6044083333333",https://www.wikidata.org/wiki/Q28972048,,,35,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,15-17
2018-8645,08/08/2018,12:00-12:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de los Estudios,"40.412063888889,-3.7073527777778",https://www.wikidata.org/wiki/Q52158093,,,7,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-8672,08/08/2018,21:00-21:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,carrer de Cedaceros,"40.417383333333,-3.6984805555556",https://www.wikidata.org/wiki/Q27051021,Carrera de San Jerónimo,https://www.wikidata.org/wiki/Q5836422,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-8823,09/08/2018,13:00-13:59,JUEVES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,237,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-8907,09/08/2018,21:00-21:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,avenue Asturias,"40.469458333333,-3.6956444444444",https://www.wikidata.org/wiki/Q30300905,,,71,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,15-17
2018-8857,13/08/2018,6:00-6:59,LUNES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DE SAN PATRICIO ,,,Calle General Ricardos,https://www.wikidata.org/wiki/Q5740542,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,45-49
2018-8818,13/08/2018,8:00-8:59,LUNES,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Calle de Embajadores,"40.389625,-3.69205",https://www.wikidata.org/wiki/Q5740826,,,320,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-8855,13/08/2018,19:00-19:59,LUNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,"40.46258333,-3.66463889",https://www.wikidata.org/wiki/Q8255504,,,277,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-9021,20/08/2018,20:00-20:59,LUNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,"Paseo de La Habana, Madrid","40.457327777778,-3.6812527777778",https://www.wikidata.org/wiki/Q28059068,,,103,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-9145,21/08/2018,20:00-20:59,MARTES,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Calle de Embajadores,"40.389625,-3.69205",https://www.wikidata.org/wiki/Q5740826,,,472,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-9052,21/08/2018,21:00-21:59,MARTES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA ,,,avenida de los Poblados,https://www.wikidata.org/wiki/Q26795575,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-9113,23/08/2018,14:00-14:59,JUEVES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Serrano Street,"40.435216666667,-3.6865138888889",https://www.wikidata.org/wiki/Q5740879,,,106,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-9177,25/08/2018,9:00-9:59,SABADO,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,"40.46258333,-3.66463889",https://www.wikidata.org/wiki/Q8255504,,,324,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,60-64
2018-9175,26/08/2018,22:00-22:59,DOMINGO,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Paseo de Santa María de la Cabeza,"40.396494444444,-3.7033583333333",https://www.wikidata.org/wiki/Q6065630,,,23,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-9217,27/08/2018,13:00-13:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657,,,42,false,false,false,true,false,false,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-9247,27/08/2018,21:00-21:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Luchana,"40.43086667,-3.69974167",https://www.wikidata.org/wiki/Q18170648,,,13,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-9212,28/08/2018,00:00-00:59,MARTES,Chamberí,https://www.wikidata.org/wiki/Q1763370,Fernández de la Hoz street,"40.43734,-3.694673",https://www.wikidata.org/wiki/Q27314868,rue José Abascal,https://www.wikidata.org/wiki/Q27310549,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-9309,29/08/2018,21:00-21:59,MIERCOLES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227,,,154,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-9358,30/08/2018,18:00-18:59,JUEVES,San Blas,https://www.wikidata.org/wiki/Q2001937,avenida de Guadalajara,"40.421527777778,-3.6146583333333",https://www.wikidata.org/wiki/Q52063521, CALLE DE BULGARIA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,15-17
2018-9388,31/08/2018,16:00-16:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674,,,55,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-9385,31/08/2018,20:00-20:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,"Calle de Diego de León, Madrid","40.434811111111,-3.6811555555556",https://www.wikidata.org/wiki/Q28059485,calle de Velázquez,https://www.wikidata.org/wiki/Q20031523,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-9620,01/09/2018,14:00-14:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,"40.42,-3.70361",https://www.wikidata.org/wiki/Q1324163,,,78,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,50-54
2018-9639,01/09/2018,18:00-18:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,40,false,false,false,true,false,false,false,false,true,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-9456,02/09/2018,19:00-19:59,DOMINGO,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Avenida del Cardenal Herrera Oria,"40.481141666667,-3.7206777777778",https://www.wikidata.org/wiki/Q27556319,calle de Nuestra Señora de Valverde,https://www.wikidata.org/wiki/Q56256719,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-9526,04/09/2018,10:00-10:59,MARTES,San Blas,https://www.wikidata.org/wiki/Q2001937,avenida de Niza,"40.429747222222,-3.6069833333333",https://www.wikidata.org/wiki/Q28972102, PLAZA DE GRECIA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-9529,04/09/2018,11:00-11:59,MARTES,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,avenida de Monforte de Lemos,"40.478872222222,-3.7068555555556",https://www.wikidata.org/wiki/Q52683954,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,74-99
2018-9678,04/09/2018,13:00-13:59,MARTES,Tetuán,https://www.wikidata.org/wiki/Q1773540,calle de Palencia,"40.449713888889,-3.7009611111111",https://www.wikidata.org/wiki/Q28042695,,,3,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,65-69
2018-9640,05/09/2018,18:00-18:59,MIERCOLES,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,avenue Albufera,"40.391477777778,-3.6531694444444",https://www.wikidata.org/wiki/Q5714221, CALLE DE BUSTOS,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-10220,07/09/2018,21:00-21:59,VIERNES,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,"Calle de Méndez Álvaro, Madrid","40.400911111111,-3.6860861111111",https://www.wikidata.org/wiki/Q5553104,,,88,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,18-20
2018-9755,08/09/2018,22:00-22:59,SABADO,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Alburquerque,"40.431141666667,-3.7013",https://www.wikidata.org/wiki/Q28732994,rue Cardenal Cisneros,https://www.wikidata.org/wiki/Q28016841,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-10228,09/09/2018,13:00-13:59,DOMINGO,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Calle de Embajadores,"40.389625,-3.69205",https://www.wikidata.org/wiki/Q5740826,,,472,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-9836,10/09/2018,9:00-9:59,LUNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Paseo de Santa María de la Cabeza,"40.396494444444,-3.7033583333333",https://www.wikidata.org/wiki/Q6065630,,,76,false,false,false,true,false,false,false,false,true,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,HL                                      ,45-49
2018-9916,11/09/2018,15:00-15:59,MARTES,Chamartín,https://www.wikidata.org/wiki/Q1766348,Strato Kartageno,"40.438130555556,-3.6725194444444",https://www.wikidata.org/wiki/Q27038851,calle de López de Hoyos,https://www.wikidata.org/wiki/Q27043844,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-10044,12/09/2018,9:00-9:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,"40.448311111111,-3.7035944444444",https://www.wikidata.org/wiki/Q5740815,,,299,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-10001,12/09/2018,16:00-16:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,"40.438189,-3.695287",https://www.wikidata.org/wiki/Q27310549,,,50,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-10068,14/09/2018,16:00-16:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,75,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-10074,14/09/2018,19:00-19:59,VIERNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle de López de Hoyos,"40.448116666667,-3.6683083333333",https://www.wikidata.org/wiki/Q27043844,Francisco Silvela Street,https://www.wikidata.org/wiki/Q26833642,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-10332,15/09/2018,5:00-5:59,SABADO,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Avenida del Doctor García Tapia, Madrid","40.4116,-3.6451666666667",https://www.wikidata.org/wiki/Q28935864,"Calle Arroyo de la Media Legua, Madrid",https://www.wikidata.org/wiki/Q28935853,0,false,false,false,true,false,false,false,false,true,3,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-10249,15/09/2018,12:00-12:59,SABADO,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Avenida de Francisco Pi y Margall,"40.490175,-3.6586277777778",https://www.wikidata.org/wiki/Q27268566, AVENIDA DE NICETO ALCALA ZAMORA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,65-69
2018-10249,15/09/2018,12:00-12:59,SABADO,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Avenida de Francisco Pi y Margall,"40.490175,-3.6586277777778",https://www.wikidata.org/wiki/Q27268566, AVENIDA DE NICETO ALCALA ZAMORA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,NO ASIGNADO,IL                                      ,50-54
2018-10185,16/09/2018,20:00-20:59,DOMINGO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Cuesta de San Vicente,"40.420622222222,-3.7151083333333",https://www.wikidata.org/wiki/Q5794006,,,36,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-10185,16/09/2018,20:00-20:59,DOMINGO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Cuesta de San Vicente,"40.420622222222,-3.7151083333333",https://www.wikidata.org/wiki/Q5794006,,,36,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,65-69
2018-10390,17/09/2018,12:00-12:59,LUNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,414,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-10497,18/09/2018,8:00-8:59,MARTES,Usera,https://www.wikidata.org/wiki/Q953368,avenida de los Poblados,"40.373716666667,-3.7338972222222",https://www.wikidata.org/wiki/Q26795575, CALLE DEL CAMINO VIEJO DE VILLAVERDE,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-10366,19/09/2018,9:00-9:59,MIERCOLES,Latina,https://www.wikidata.org/wiki/Q794954,Avenida de Portugal,"40.413086111111,-3.7334194444444",https://www.wikidata.org/wiki/Q26736141,,,1,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-10441,20/09/2018,10:00-10:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,Calle de Raimundo Fernández Villaverde,"40.446594444444,-3.6985944444444",https://www.wikidata.org/wiki/Q26741180,,,54,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-10475,20/09/2018,16:00-16:59,JUEVES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DE ALCORISA ,,,calle de Silvano,https://www.wikidata.org/wiki/Q29917316,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,10-14
2018-10534,21/09/2018,16:00-16:59,VIERNES,Latina,https://www.wikidata.org/wiki/Q794954,Avenida de Portugal,"40.413086111111,-3.7334194444444",https://www.wikidata.org/wiki/Q26736141,,,99,false,false,false,true,false,false,false,false,true,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-10835,22/09/2018,12:00-12:59,SABADO,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,279,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-10564,22/09/2018,14:00-14:59,SABADO,Chamartín,https://www.wikidata.org/wiki/Q1766348,avenida de Concha Espina,"40.451741666667,-3.6836222222222",https://www.wikidata.org/wiki/Q27137943,,,6,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
